Gene	norm_19-A	norm_19-C	norm_1-1ug-B	norm_19-B	norm_1-B	norm_1-C	norm_1-1ug-C	norm_1-1ug-A	norm_1-A
MICALL1	5.311067102	5.165911939	5.623515741	5.517275693	5.416164165	4.700439718	5.40599236	5.554588852	5.43629512
LRP10	5.03562391	5.157852169	4.930737338	4.590961241	5.285402219	4.10433666	5.416164165	4.510961919	5.141596278
GRK6	3.678071905	3.62058641	3.498250868	3.776103988	3.944858446	0	3.432959407	3.925999419	3.596935142
SULT1E1	6.437960088	6.407692649	6.638073837	6.311067102	6.512542955	6.648177796	6.598424761	6.554588852	6.339850003
MYH10	10.37829486	10.45224124	10.51274046	10.35645197	10.56128795	10.26561505	10.46250227	10.47269084	10.48280796
ESYT1	10.77396337	10.74903138	10.95201316	10.69783636	10.83841608	10.89254282	10.95927751	10.95201316	10.85408918
FEN1	10.58025857	10.52258153	10.51274046	11.14274528	10.52258153	10.6891244	10.96650545	10.64475759	11.03686045
SEC63	9.95419631	10.06474276	10.16867212	9.962896005	10.14338321	10.06474276	10.26561505	10.05120894	10.03754695
NUP210	10.46250227	10.46250227	10.65374078	10.53235593	10.56128795	10.4314976	10.65374078	10.57080444	10.58025857
HNRNPUL1	10.73216743	10.70649602	10.9076418	10.77396337	10.74903138	10.85408918	10.98085361	10.77396337	10.83841608
DDX24	10.15608308	10.15608308	10.2772874	10.1176431	10.28886607	10.07815081	10.24198315	10.2772874	10.24198315
RPN2	9.981567282	10.16867212	10.19352536	9.943979914	10.20579325	10.06474276	10.15608308	10.09143539	10.09143539
NSF	10.05120894	10.00982862	10.23002044	10.00982862	10.19352536	9.995767151	10.10459875	10.30035256	10.1176431
ARF4	8.754887502	8.960001932	8.971543554	8.73809226	8.854868383	8.948367232	8.861086906	8.962896005	8.845490051
TMOD3	9.856425529	9.878050913	9.862637358	9.853309555	9.967226259	9.900866808	9.958552715	9.960001932	9.95419631
UNC45A	9.505811554	9.515699838	9.672425342	9.477758266	9.759888183	9.609178738	9.670656249	9.577428828	9.499845887
RB1	9.022367813	8.971543554	9.044394119	8.942514505	9.126704473	8.918863237	8.997179481	9.116343961	9.06608919
KDM1A	9.182394353	9.055282436	9.2644426	9.247927513	9.09011242	9.285402219	9.342074668	9.269126679	9.315149562
RPL30	9.276124405	9.21916852	9.036173613	9.45532722	9.002815016	9.445014846	9.348728154	9.147204925	9.37286506
FAM49B	9.027905997	9.124121312	9.052568051	9.019590728	9.131856961	8.693486957	9.09011242	8.95419631	9.162391329
SH3KBP1	9.257387843	9.328674927	9.259743264	9.184875343	9.361943774	9.157346935	9.35974956	9.342074668	9.35974956
ERLIN2	9.537218401	9.636624621	9.702172685	9.682994584	9.688250309	9.804131021	9.909893084	9.594324604	9.731319031
HMGN5	9.828136484	9.859534786	9.981567282	9.804131021	9.929258409	9.981567282	9.948367232	9.831307244	9.893301531
VAPA	10.25384748	10.26561505	10.33427329	10.35645197	10.36741475	10.35645197	10.4314976	10.26561505	10.31174832
SGTA	10.00982862	9.815383296	9.914385132	9.932214752	9.981567282	10.03754695	10.15608308	10.09143539	10.07815081
DFFA	8.199672345	8.13442632	8.103287808	8.199672345	8.238404739	8.366322214	8.339850003	8.118941073	8.294620749
ERLIN1	9.231221181	9.271463028	9.426264755	9.211888295	9.385862401	9.192292814	9.495855027	9.321928095	9.328674927
HIP1	9.501837185	9.370687407	9.483815777	9.379378367	9.475733431	9.515699838	9.539158811	9.481799432	9.379378367
SEC23A	8.658211483	8.77478706	8.804131021	8.588714636	8.758223215	8.965784285	8.714245518	8.768184325	8.731319031
RPRD2	8.797661526	8.897845456	8.988684687	8.77807713	8.903881846	8.599912842	8.957102042	8.912889336	8.891783703
WASHC4	7.73470962	7.888743249	7.977279923	7.820178962	7.918863237	8.038918989	8.038918989	7.960001932	7.839203788
RAB5A	7.169925001	7.087462841	7.321928095	7.169925001	7.303780748	6.942514505	7.247927513	7.303780748	7.276124405
TMX3	8.144658243	8.303780748	8.417852515	8.247927513	8.330916878	8.348728154	8.511752654	8.14974712	8.388017285
CEP250	7.076815597	7.055282436	7.276124405	7.14974712	7.266786541	7.17990909	7.357552005	7.139551352	7.044394119
ANKRD28	7.813781191	7.87036472	7.74819285	7.73470962	7.942514505	7.912889336	7.876516947	7.918863237	7.787902559
METAP1	8.495855027	8.451211112	8.45532722	8.731319031	8.475733431	8.73470962	8.710806434	8.523561956	8.599912842
RNPEP	7.721099189	7.826548487	7.787902559	7.781359714	7.882643049	8.13442632	8.033423002	7.761551232	7.839203788
ASF1B	7.761551232	7.930737338	7.686500527	7.936637939	8.027905997	8.022367813	8.103287808	7.95419631	8.06608919
NUDCD2	7.515699838	7.257387843	7.357552005	7.426264755	7.531381461	7.54689446	7.569855608	7.622051819	7.409390936
NUP62	8.566054038	8.588714636	8.654636029	8.566054038	8.717676423	8.577428828	8.721099189	8.724513853	8.665335917
XPC	8.924812504	9.116343961	9.055282436	8.924812504	9.019590728	8.927777962	9.057991723	9.052568051	9.036173613
NDUFA2	8.257387843	8.092757141	8.400879436	8.189824559	8.285402219	8.184875343	8.554588852	8.312882955	8.317412614
PRKAA1	8.438791853	8.426264755	8.442943496	8.45532722	8.471675214	9.019590728	8.64385619	8.577428828	8.539158811
SREK1	8.092757141	8.092757141	8.14974712	8.209453366	8.262094845	8.144658243	8.14974712	8.103287808	8.189824559
TRMT1L	8.204571144	8.21916852	8.312882955	8.379378367	8.321928095	7.707359132	8.344295908	8.405141463	8.375039431
CENPH	8.396604781	8.321928095	8.303780748	8.383704292	8.312882955	9.560332834	8.483815777	8.247927513	8.483815777
SNAP23	8.603626345	8.588714636	8.710806434	8.696967526	8.700439718	8.285402219	8.903881846	8.640244936	8.731319031
PIP4K2B	4.852997588	4.649615459	4.87774425	4.399171094	4.744161096	4.977279923	4.683696454	4.882643049	4.614709844
RAB43	6.336283388	6.173926932	6.501439145	6.321928095	6.503030646	6.412781525	6.474111514	6.554588852	6.422905743
SPN	7.375039431	7.451211112	7.523561956	7.285402219	7.515699838	6.469234794	7.294620749	7.459431619	7.46760555
CMSS1	7.62935662	7.46760555	7.807354922	7.787902559	7.721099189	7.686500527	7.727920455	7.876516947	7.741466986
CROCC	7.118941073	7.033423002	6.918863237	6.807354922	7.139551352	7.727920455	6.845490051	7.011227255	7
AMPD3	6.672425342	6.754887502	6.87036472	6.601399391	6.906890596	6.478971805	6.686500527	6.820178962	6.768184325
PEX14	7.321928095	7.303780748	7.330916878	7.491853096	7.330916878	8.033423002	7.614709844	7.21916852	7.426264755
TRAF2	8.199672345	8.174925683	8.164906927	8.092757141	8.339850003	8.199672345	8.361943774	8.388017285	8.271463028
YRDC	8.144658243	8.238404739	8.098032083	8.098032083	8.266786541	8.247927513	8.17990909	8.13442632	8.108524457
FAF2	6.456149035	6.596935142	6.727920455	6.298291731	6.559185866	5.812498225	6.534497434	6.545350645	6.557655155
BCKDHB	7.894817763	7.813781191	8.129283017	7.807354922	8.027905997	7.918863237	7.965784285	8.055282436	7.888743249
COX6C	7.787902559	7.74819285	8.113742166	8.303780748	7.686500527	7.888743249	8.375039431	7.73470962	8.422064766
PI4K2B	7.845490051	7.876516947	7.918863237	7.693486957	7.942514505	8.13442632	7.988684687	7.832890014	7.894817763
ACO1	7.727920455	7.599912842	7.794415866	7.820178962	7.727920455	7.832890014	7.982993575	7.839203788	7.960001932
GCC2	7.948367232	8.071462363	7.912889336	7.761551232	7.977279923	8.129283017	7.965784285	8.044394119	8.044394119
PIK3C3	6.794415866	6.832890014	6.95419631	6.616181231	6.930737338	6.894817763	6.768184325	6.700439718	6.754887502
FAM96B	6.930737338	6.478971805	6.768184325	6.569855608	6.832890014	5.914086097	6.5360529	7.139551352	6.658211483
RAB6C	5.770829046	5.958842675	6.020146573	5.614709844	5.865423978	5.09592442	6.114783447	5.855491443	6.01346226
MBD3	6.965784285	6.965784285	6.768184325	7.044394119	7.087462841	6.526694846	6.988684687	6.95419631	7.06608919
STRN3	7.06608919	7.266786541	7.076815597	7.159871337	7.257387843	7.366322214	7.199672345	7.044394119	6.988684687
ELMSAN1	6.754887502	6.882643049	6.894817763	6.832890014	6.930737338	7.044394119	7	6.807354922	6.832890014
CBR4	6.988684687	6.832890014	7.209453366	7.076815597	6.988684687	7.087462841	7.348728154	7.14974712	7.199672345
SAP30	8.233619677	8.28077077	8.396604781	8.159871337	8.366322214	8.335390355	8.475733431	8.417852515	8.243173983
ACP6	7.392317423	7.442943496	7.73470962	7.491853096	7.54689446	7.087462841	7.592457037	7.491853096	7.562242424
TYSND1	6.253611152	6.441284272	6.068240861	6.215290306	6.354028938	6.352264173	6.145677455	6.303780748	6.06608919
DAD1	6.832890014	6.439623138	6.95419631	6.623515741	6.714245518	6.64385619	6.714245518	6.727920455	6.768184325
IL1RAP	6.332707934	6.213347282	6.348728154	5.988684687	6.309248961	6.409390936	6.459431619	6.368069877	6.133399125
SPG21	6.930737338	6.918863237	7	6.768184325	7.022367813	7.348728154	6.930737338	7.033423002	6.965784285
BRD8	4.857980995	5.112700133	4.99095486	4.995484519	5.09592442	4.03562391	5.078951341	4.94016675	5.205548911
CASP7	4.129283017	3.733354341	4.392317423	4.439623138	4.137503524	0	4.307428525	4.357552005	4.307428525
ASCC2	6.23457796	5.956521363	6.287250643	6.106432078	6.287250643	6.185866545	6.474111514	6.116863758	6.203592714
TTC9	4.649615459	5.026800059	4.566815154	4.263034406	5.057450272	4.224966365	4.62058641	4.744161096	4.749534268
OSBPL3	5.277984747	5.209453366	5.50779464	5.03562391	5.307428525	5.741466986	5.350497247	5.517275693	5.157852169
ALOX5AP	6.596935142	6.341630009	6.590961241	6.207502459	6.155830172	6.595443985	6.442943496	6.407692649	6.444600814
PIGT	4.847996907	4.459431619	4.683696454	4.822730148	4.666756592	5.300123725	5.321928095	4.62058641	4.916476644
ZNF830	4.930737338	4.949534933	5.091699834	5.197708158	5.048759312	4.887525271	5.409390936	5.133399125	5.193771743
ZMYM3	5.539158811	5.590961241	5.749534268	5.465974465	5.632268215	5.972692654	5.526694846	5.465974465	5.303780748
RNF185	5.061776198	5.108524457	5.177917792	4.722466024	5.078951341	5.64096791	5.108524457	4.930737338	5.157852169
FARS2	5.669593751	5.584962501	5.520422249	5.596935142	5.602884409	5.880195729	5.727920455	5.672425342	5.694880193
SDCBP	7.247927513	7.417852515	7.409390936	7.199672345	7.46760555	7.108524457	7.499845887	7.276124405	7.348728154
JAGN1	4.300123725	4.432959407	4.426264755	4.548436625	4.62058641	0	4.504620392	4.689299161	4.44625623
EXOSC9	5.897240426	5.794415866	5.963474124	6.057450272	5.99095486	6.329123596	6.008988783	5.94016675	5.820178962
PIGS	3.596935142	4.10433666	3.700439718	3.837943242	3.95419631	3.925999419	3.498250868	3.887525271	3.776103988
RUBCNL	5.526694846	5.478971805	5.201633861	5.303780748	5.422905743	5.66106548	5.504620392	5.392317423	5.578938713
NADK2	4.578938713	4.548436625	5.078951341	4.596935142	4.678071905	4.842978832	4.614709844	4.529820947	4.378511623
KAT2A	3.99095486	4.209453366	4.44625623	4.277984747	4.314696526	4.321928095	4.329123596	4.392317423	3.797012978
CBR1	4.683696454	4.882643049	4.944858446	4.862947248	4.963474124	5.314696526	4.584962501	4.944858446	4.722466024
MAP2K7	7.781359714	7.614709844	7.614709844	7.62935662	7.727920455	8.479780264	7.826548487	7.700439718	7.672425342
NPTN	6.51412226	6.462706751	6.646738698	6.336283388	6.517275693	6.58044702	6.700439718	6.392317423	6.560714954
CTSA	6.672425342	6.421223299	6.845490051	6.531381461	6.581953751	6.633721813	6.602884409	6.714245518	6.714245518
TRIP4	4.336283388	4.439623138	4.364572432	4.760220946	4.5360529	5.50779464	4.852997588	4.608809243	4.137503524
OPA3	6.539158811	6.543805176	6.727920455	6.574404309	6.54689446	7.076815597	6.686500527	6.512542955	6.645298164
KDM2B	3.277984747	2.906890596	3.087462841	3.321928095	3.364572432	3.321928095	3.733354341	3.40599236	3.44625623
TRIM65	4.300123725	4.452858965	4.09592442	4.078951341	4.329123596	4.419538892	4.053111336	4.193771743	4.392317423
ANKS1B	4.66106548	4.399171094	4.554588852	4.700439718	4.711494907	4.760220946	4.817623258	4.749534268	4.857980995
HABP4	2.137503524	0	1.887525271	2.169925001	2.137503524	0	2.378511623	2.10433666	2.321928095
TMEM132D	3.03562391	3.392317423	2.786596362	3	3.185866545	0	3	2.925999419	3.053111336
PARS2	3.678071905	4.153805336	3.963474124	4.112700133	4.263034406	4.137503524	4.491853096	4.169925001	4.201633861
GPCPD1	5.06608919	5.224966365	5.236492618	5.008988783	4.887525271	6.159871337	5.091699834	5.008988783	5.161887682
YWHAB	10.39981196	10.45224124	10.52258153	10.51274046	10.54206454	10.39981196	10.65374078	10.45224124	10.63571812
SPTBN1	11.24733418	11.28828934	11.39392668	11.24733418	11.35590164	11.12992693	11.33371443	11.31118066	11.33371443
NCAPD2	10.90011206	10.91513245	10.86959384	11.14274528	10.88493365	11.00912879	11.08414401	10.98085361	11.01611184
PCBP2	9.881113961	9.829722735	9.789533645	9.967226259	9.967226259	9.921840937	9.893301531	9.899356923	9.967226259
WARS	10.73216743	10.74903138	11.11048331	10.82257083	10.7903485	10.96650545	11.12992693	10.82257083	10.84627391
RFC1	10.73216743	10.74903138	10.83841608	10.70649602	10.82257083	10.62662165	10.83051521	10.72366094	10.84627391
IGF2BP3	10.20579325	10.13057056	10.28886607	10.30035256	10.28886607	10.30035256	10.2772874	10.37829486	10.28886607
GOT2	10.77396337	10.82257083	10.86186234	10.87728413	10.80654962	10.9225844	10.9225844	10.73216743	10.91513245
CAT	10.30035256	10.37829486	10.42101286	10.33427329	10.32305476	10.75739001	10.49285462	10.26561505	10.4314976
XPNPEP1	9.640244936	9.618385502	9.691743519	9.640244936	9.753216749	9.625708843	9.702172685	9.763212367	9.726218159
VDAC3	9.407267764	9.257387843	9.531381461	9.566054038	9.326429487	9.497851837	9.581200582	9.368506462	9.54303182
CHD3	3.392317423	3.419538892	3.263034406	3.201633861	3.419538892	3.632268215	3.887525271	3.608809243	3.472487771
RPA2	9.894817763	9.837627933	9.873444113	9.900866808	9.967226259	10.18115226	9.961449694	9.981567282	9.995767151
TPD52L2	8.980139578	9.098032083	9.068778278	8.933690655	9.071462363	9.027905997	9.100662339	8.891783703	9.116343961
AGL	9.121533517	9.154818109	9.299208018	9.182394353	9.131856961	9.527477006	9.231221181	9.189824559	9.245552706
TROVE2	8.873444113	8.87958325	9.019590728	8.997179481	9.016808288	8.891783703	9.011227255	9.041659152	8.971543554
UBE3A	9.204571144	9.21916852	9.14974712	9.209453366	9.22881869	9.552669098	9.252665432	9.177419538	9.294620749
CLPTM1L	10.16867212	10.28886607	10.37829486	10.07815081	10.34540525	10.05120894	10.42101286	10.26561505	10.26561505
GMFG	9.981567282	9.792790294	9.967226259	10.20579325	9.862637358	10.07815081	10.23002044	10.09143539	10.32305476
RASAL1	9.337621902	9.459431619	9.71596199	9.276124405	9.426264755	9.594324604	9.319672121	9.571752644	9.324180547
BLMH	9.517669388	9.485829309	9.440869168	9.640244936	9.465566405	9.927777962	9.614709844	9.430452552	9.611024797
NT5C3A	9.436711542	9.413627929	9.479780264	9.625708843	9.449148645	9.523561956	9.696967526	9.491853096	9.625708843
PRKCD	9.321928095	9.197216693	9.4325419	9.665335917	9.319672121	9.411510988	9.658211483	9.426264755	9.571752644
ANXA5	8.797661526	8.550746785	8.73809226	8.665335917	8.839203788	8.754887502	8.84862294	8.622051819	8.700439718
PRMT1	9.306061689	9.303780748	9.100662339	9.407267764	9.303780748	9.56414949	9.216745858	9.303780748	9.400879436
UBE2N	9.422064766	9.252665432	9.415741768	9.726218159	9.350939182	9.509775004	9.658211483	9.375039431	9.71596199
RPS15	10.02375435	10.06474276	9.843921051	10.4419067	9.911391988	10.14338321	10.2772874	9.842350343	10.39981196
EZH2	7.266786541	7.366322214	7.159871337	7.257387843	7.357552005	7.531381461	8.243173983	7.971543554	7.098032083
LPXN	8.988684687	8.894817763	8.842350343	8.957102042	9.131856961	9.049848549	9.025139562	8.971543554	9.038918989
TBC1D5	8.903881846	9.068778278	8.936637939	8.8008999	9.027905997	8.864186145	8.968666793	8.980139578	8.994353437
MAGT1	8.426264755	8.413627929	8.625708843	8.400879436	8.503825738	8.396604781	8.686500527	8.511752654	8.519636253
SQLE	9.002815016	8.991521846	9.231221181	8.640244936	9.182394353	8.744833837	9.11113567	9.177419538	9.082149041
CRLF3	8.271463028	8.417852515	8.344295908	8.339850003	8.430452552	8.022367813	8.479780264	8.370687407	8.45532722
PGM3	8.523561956	8.523561956	8.618385502	8.511752654	8.618385502	8.73809226	8.744833837	8.569855608	8.566054038
BAX	7.73470962	7.693486957	7.707359132	7.714245518	7.826548487	7.50779464	7.813781191	7.845490051	7.794415866
DDX41	8.118941073	8.17990909	8.238404739	7.942514505	8.348728154	7.754887502	8.21916852	8.339850003	8.209453366
ADD3	7.924812504	8.113742166	7.965784285	7.888743249	8.016808288	7.754887502	8.022367813	7.982993575	8.033423002
DNAJC10	8.174925683	8.169925001	8.400879436	8.06608919	8.303780748	8.262094845	8.483815777	8.174925683	8.189824559
LEMD3	7.794415866	7.77478706	7.813781191	7.994353437	7.851749041	7.882643049	8.060695932	7.741466986	8
DPM1	7.87036472	7.960001932	8.011227255	7.741466986	8.011227255	7.95419631	7.965784285	7.906890596	7.845490051
CPSF4	8.005624549	8.108524457	8.189824559	8.28077077	8.194756854	8.339850003	8.400879436	8.033423002	8.189824559
AARS2	6.586464526	6.700439718	6.794415866	6.557655155	6.672425342	6.820178962	6.741466986	6.727920455	6.630813152
TACO1	7.781359714	7.936637939	8.044394119	7.864186145	7.721099189	8.087462841	8.082149041	8.098032083	7.95419631
ATP1B3	8.503825738	8.430452552	8.665335917	8.845490051	8.379378367	8.592457037	8.876516947	8.417852515	8.754887502
TMEM263	8.584962501	8.6794801	9.121533517	8.622051819	8.710806434	9.56414949	8.74819285	8.618385502	8.672425342
VAC14	7.554588852	7.714245518	7.599912842	7.475733431	7.693486957	7.636624621	7.693486957	7.73470962	7.64385619
IVD	7.741466986	7.918863237	7.794415866	7.727920455	7.906890596	7.77478706	7.832890014	7.965784285	7.826548487
EFL1	7.199672345	7.14974712	7.209453366	7.129283017	7.383704292	6.87036472	7.108524457	7.312882955	7.22881869
BCL6	6.553053253	6.447909749	6.283551423	6.58044702	6.5360529	6.727920455	6.44625623	6.421223299	6.646738698
SLAIN1	7.46760555	7.50779464	7.400879436	7.303780748	7.554588852	7.426264755	7.622051819	7.607330314	7.562242424
PRMT3	7.426264755	7.569855608	7.294620749	7.400879436	7.515699838	7.321928095	7.409390936	7.499845887	7.592457037
CPT2	7.383704292	7.303780748	7.658211483	7.400879436	7.515699838	7.392317423	7.54689446	7.727920455	7.46760555
PROSC	8.159871337	8.21916852	8.224001674	8.113742166	8.243173983	8.076815597	8.113742166	8.299208018	8.266786541
EIF1AD	5.285402219	5.004501392	5.422905743	5.224966365	5.517275693	4.008988783	5.236492618	5.255500733	5.314696526
GOLGA4	7.17990909	7.098032083	7.312882955	6.942514505	7.276124405	7.06608919	7.22881869	7.055282436	7.189824559
DRAP1	7.700439718	7.741466986	7.8008999	7.700439718	7.787902559	7.339850003	7.707359132	7.665335917	7.794415866
RP2	7.531381461	7.693486957	7.686500527	7.434628228	7.614709844	8.076815597	7.64385619	7.665335917	7.515699838
POLE	7.266786541	7.303780748	7.199672345	7.17990909	7.348728154	7.62935662	7.294620749	7.434628228	7.209453366
MRPS36	5.197708158	5.48864354	5.125155131	5.439623138	5.532940288	5.482202926	5.789207575	5.247927513	5.523561956
TBC1D13	7.238404739	7.442943496	7.159871337	7.238404739	7.321928095	7.339850003	7.285402219	7.312882955	7.294620749
HUS1	7.584962501	7.714245518	7.491853096	7.584962501	7.672425342	7.64385619	7.754887502	7.614709844	7.721099189
USE1	6.589463893	6.572889668	6.686500527	6.627898616	6.623515741	6.832890014	6.906890596	6.510961919	6.686500527
