,"Gr1_F2: 126, Sample, 1","Gr1_F1: 126, Sample, 1","Gr1_F2: 128C, Sample, 4","Gr2_F2: 128N, Control, 781","Gr1_F1: 128C, Sample, 4","Gr2_F1: 128N, Control, 781","Gr1_F3: 126, Sample, 1","Gr2_F3: 128N, Control, 781","Gr1_F3: 128C, Sample, 4"
PIBF1,8.624247145836197,8.648896806475255,8.38629363515099,0.0,8.405566974138068,0.0,9.20896588630656,0.0,8.806066226089031
HMGB2,8.612499945739442,9.493255035120669,8.585338153643702,0.0,9.1269625347419,0.0,8.299665944130178,0.0,7.7615512324444795
MCMBP,9.417641579138627,9.353808460474545,9.145167939018386,0.0,8.784961950204856,0.0,8.270528942380718,0.0,7.6293566200796095
SUPT20H,8.089582893124708,9.090112419664289,7.487036080031899,0.0,8.555356038635832,0.0,9.66498052981033,0.0,9.1025006691504
MADD,9.729280846027402,9.782179193831208,9.61765111942733,0.0,9.592643902761624,0.0,6.586464525886388,0.0,6.752213367865143
PYCR2,8.5453506448223,8.725195817226663,7.562242424221073,0.0,7.796364138139627,0.0,10.2740286490558,0.0,9.377861223494774
SPIN1,8.654993972963718,8.760886242784911,8.383272283175753,0.0,8.549592167441752,0.0,8.744833837499545,0.0,8.46352437327118
KIF22,7.441284271927038,7.4741115139424075,8.852685552348579,0.0,8.64961545906341,0.0,6.866660750819986,0.0,7.841721581128462
NAP1L4,9.483815777264256,8.40896655165431,8.974414589805527,0.0,7.999436337152084,0.0,8.88508622529017,0.0,8.526694845541975
HAUS6,6.883865154509794,7.365447588550105,8.261624835579122,0.0,8.816023639827996,0.0,7.17192735435346,0.0,8.552284839943512
LMNB1,7.47735352663456,8.685099172006606,7.519636252843213,0.0,8.558037984776995,0.0,8.938991438775542,0.0,9.13134253912326
FBXO46,8.915879378835774,7.640967910449898,8.38887833881199,0.0,7.155830171556525,0.0,9.468827655230951,0.0,9.095397022792557
PPP4R3A,8.46597446450407,9.289788366056516,7.930145947908821,0.0,8.705977901682521,0.0,8.89026427702111,0.0,8.25691629667084
CRYBG3,7.80025280637239,8.691045553487179,7.318316841334983,0.0,8.480588270233861,0.0,9.41087529950613,0.0,9.173427297348619
PIK3C3,8.512147858547522,8.287250643254616,8.517669388133811,0.0,8.296457407371244,0.0,7.968666793195208,0.0,7.884475819086485
RB1CC1,7.561478891501007,7.2918613695852175,9.010108453474288,0.0,8.339404657907824,0.0,7.1588621062084545,0.0,8.628263255085338
TBC1D22B,7.154818109052104,7.71218305120923,8.333155350310616,0.0,9.358870939685618,0.0,6.630813152299126,0.0,7.96289600533726
MTA2,8.402159366906625,8.166916251569974,8.2350568627071,0.0,8.164404157881302,0.0,9.12670447284319,0.0,9.077082738064629
OSER1,7.928962440835979,8.143638309922036,8.15835722604901,0.0,8.283088353024002,0.0,8.170926525287385,0.0,8.44086916761087
USP32,6.300123724569014,5.5109619192773796,9.215290305651234,0.0,8.472081550133609,0.0,5.963474123974886,0.0,8.931032941506322
HMGN1,6.50303064564116,6.400879436282184,8.447909748742077,0.0,9.185618808547458,0.0,5.614709844115208,0.0,7.636624620543649
SH2D3A,7.73809225962049,8.290018846932618,8.18883607303053,0.0,8.686850653393137,0.0,7.624978179569036,0.0,7.993221467368938
HNRNPL,8.704941110376033,6.765534746362977,8.925406083141366,0.0,7.145677455195635,0.0,9.019590728357882,0.0,9.351822644550701
NECAP2,9.02486262686334,8.78985964091365,8.439207554941284,0.0,8.259743263690781,0.0,8.766528908598865,0.0,8.104860799708199
RPGR,8.071462362556623,8.178415874383042,8.311521279826131,0.0,8.416164164733129,0.0,8.601027897021115,0.0,8.635899465946382
PBXIP1,9.456970381121014,7.701826258412055,9.147459346076984,0.0,7.507001732764124,0.0,8.656424863277781,0.0,8.079484783826816
WBP11,6.82781902461732,7.03342300153745,7.507794640198696,0.0,7.497452695977238,0.0,8.388017285345136,0.0,8.745170090861023
CHORDC1,9.691220076567399,9.808159772868375,8.874366650140901,0.0,8.792790294301064,0.0,6.993221467368938,0.0,6.373300196608389
CDC25B,7.994353436858858,8.446256229889563,8.152284842306582,0.0,8.390168956200183,0.0,8.208478242211706,0.0,8.212374787567269
STARD3NL,8.870672954824592,8.485024233323374,8.539158811108031,0.0,8.080551077327602,0.0,8.331812683819207,0.0,7.802193216941825
PER1,8.983563697223321,8.9316239677501,8.104860799708199,0.0,7.959422420093674,0.0,9.074944223623197,0.0,8.244125943283729
QARS1,4.314696525656286,5.06177619758669,3.584962500721156,4.760220946466509,4.044394119358453,4.4329594072761065,4.738767836800191,4.38543103719352,3.733354340613827
MRTO4,8.216745858195306,8.842978831788326,8.277984747299765,0.0,8.84799690655495,0.0,7.400879436282184,0.0,7.401732849522621
EPC2,7.148730779173189,7.623515741490549,8.009548726972257,0.0,8.498649787768413,0.0,7.713558356404792,0.0,8.643134661857266
SREK1,8.836366008716672,7.0895828931247085,8.917372079476841,0.0,7.1426176554465775,0.0,8.83162393682075,0.0,8.908992993250534
TULP4,8.987264012072538,8.85580287214591,8.49545533300987,0.0,8.425425734590698,0.0,8.865114619452532,0.0,8.36150519794804
SYT11,8.376342482804668,8.164404157881302,8.097505455818016,0.0,7.912290583351108,0.0,8.127220550488074,0.0,7.644577357018378
DNAJC8,5.074676686294496,4.9818526532897405,8.94632147710713,0.0,8.749534267669262,0.0,6.416164164733128,0.0,9.54882190845875
KIF2A,8.66498052981033,9.089053172156433,8.272396509037485,0.0,8.505414609346753,0.0,8.158862106208455,0.0,7.83099048124926
AKAP17A,6.581953750848818,3.608809242675524,9.453270634010623,0.0,8.671010241278452,0.0,3.548436624696042,0.0,8.32777717058405
PHIP,7.032321287057878,6.451211111832329,8.115823977436241,0.0,8.226893813571388,0.0,7.037821465434967,0.0,8.452035273546196
ASH1L,8.484218708433163,8.419117482122475,8.022367813028454,0.0,8.00842862207058,0.0,8.678071905112638,0.0,8.264442600226602
RPAP3,8.115303806152117,7.529040056095075,8.365010076783024,0.0,8.0574502721839,0.0,7.591709333161742,0.0,8.120497098444245
BLM,8.587214952452534,8.955649907528374,8.020146573111777,0.0,8.477758266443889,0.0,8.775774868637292,0.0,8.329123596291566
TICRR,5.85049941375812,6.493455200926176,8.14414836650889,0.0,9.036448385440877,0.0,6.215290305651234,0.0,8.689299160535892
DCTPP1,8.270528942380718,7.222070355247179,8.311521279826131,0.0,7.427941332509482,0.0,8.832257114377935,0.0,8.912290583351108
GTF2B,7.556122817841175,7.8929980930550725,8.415319248140376,0.0,8.262094845370179,0.0,6.633721812641012,0.0,7.4684204018645515
RGS3,7.19377174339668,7.002252451731379,8.44418666269936,0.0,8.357112091505698,0.0,8.208478242211706,0.0,9.260449140753328
BRD3,5.247927513443585,4.485426827170242,8.478567405579449,0.0,8.29783336841106,0.0,5.730639955916791,0.0,9.02597004970865
SPAG5,7.866042497096837,8.185866545311335,7.897240425574799,0.0,8.13903966768306,0.0,8.065550770955017,0.0,8.152284842306582
LIN9,9.310158317947819,7.099084760891864,8.702865289815186,0.0,6.669593751188333,0.0,9.385215307093546,0.0,8.80025280637239
RPL23A,8.484218708433163,8.410239330776022,8.027905996569885,0.0,7.90508609876177,0.0,8.750204509279872,0.0,8.284014344738006
TMX2,7.442943495848728,8.726558779104975,7.99491908871511,0.0,9.142617655446577,0.0,6.4495613746132365,0.0,6.820178962415188
HEXIM2,8.016808287686555,7.9014703198242655,8.387155717662981,0.0,8.096978636370537,0.0,5.899659026377443,0.0,7.626439136697315
BIRC3,7.598424760527719,8.907191125771233,8.238404739325079,0.0,9.353367404206699,0.0,7.400879436282184,0.0,7.99491908871511
GRK5,7.816343705284859,7.731319031025064,7.4329594072761065,0.0,7.522777669524576,0.0,9.039193239847426,0.0,8.83478704933734
CSNK1D,8.702172685365548,8.76983784362944,8.515699838284043,0.0,8.504223119912846,0.0,7.218199943694738,0.0,7.241268177329375
MBIP,8.099610811960915,7.527477006060396,8.45450493755737,0.0,7.792464959979945,0.0,7.365447588550105,0.0,7.700439718141092
DENND1C,8.436295119839363,8.129283016944967,8.050936965225226,0.0,7.556122817841175,0.0,8.635536751917849,0.0,8.242221395098369
ELL3,7.9342805936400245,8.280306806453702,7.540709262671431,0.0,7.778734244117836,0.0,8.307883849494871,0.0,7.814422246566793
RAB18,8.705977901682521,9.053654417603145,7.643134661857265,0.0,8.113221243479568,0.0,9.109830654278793,0.0,8.248876342837134
PDXDC1,3.0,5.532940288372874,7.633721812641012,0.0,9.013183073537498,0.0,4.727920454563199,0.0,8.115823977436241
GAPDH,8.76121877592938,8.437960088334473,8.354028938054386,0.0,8.07628116657949,0.0,8.3741700760685,0.0,7.3957483281790335
KDM5C,7.271463027904375,8.157852169141737,7.345183447187665,0.0,8.409390936137703,0.0,7.96116025813664,0.0,8.207014320177532
EIF2B4,9.12644636477543,9.414896604211503,8.932214751968385,0.0,9.067434360756522,0.0,5.855491443101874,0.0,5.7114949066500875
AKAP9,6.6293566200796095,7.175923742063755,7.9277779620823425,0.0,8.620586410451878,0.0,6.586464525886388,0.0,8.021257620560519
ZNF639,6.568336182133747,7.424586226251101,7.311975314461157,0.0,8.339404657907824,0.0,7.462706750670158,0.0,8.10643207781693
CCDC61,6.678071905112637,7.052024560482831,7.746850183098051,0.0,8.325080543554284,0.0,7.0895828931247085,0.0,8.35843142862635
PLEC,7.651051691178928,7.998308350354287,7.4950555283680185,0.0,7.7528823662730915,0.0,8.584586749959588,0.0,8.251245689799124
ANAPC4,8.594324603924848,6.930737337562887,8.476543706214256,0.0,6.98299357469431,0.0,8.582706526780788,0.0,8.442528868732527
CXCR1,9.896181011387542,9.730130439739542,8.344295907915816,0.0,8.260213886771416,0.0,7.038918989292302,0.0,5.749534267669262
DVL2,6.947198584262056,6.930737337562887,8.07628116657949,0.0,7.9140860970127225,0.0,7.783325684813521,0.0,8.689997971419446
NFIL3,8.568716188731727,8.27891401949994,8.543418549929418,0.0,8.158862106208455,0.0,6.774787059601174,0.0,6.459431618637297
STK17B,9.011227255423254,8.51254295509686,8.355791546753647,0.0,7.8529975876133165,0.0,8.445428759238323,0.0,7.816343705284859
EIF3A,6.303780748177103,6.9920886090139955,8.32777717058405,0.0,8.728600810643192,0.0,6.60139939053183,0.0,8.296457407371244
SMNDC1,8.231221180711186,8.668175868970138,7.841721581128462,0.0,8.24269776790801,0.0,8.229299508710927,0.0,7.769507291436245
DEPDC5,8.26725487215199,7.016808287686554,8.566054038171092,0.0,7.06177619758669,0.0,8.150762744355418,0.0,8.426684081849618
KLHL9,8.907791998350051,7.422064766172812,8.653561662058392,0.0,7.381975478557301,0.0,7.5109619192773796,0.0,7.344295907915817
RPS13,7.809928865721431,8.380677507222886,7.797012977836145,0.0,8.310158317947819,0.0,7.798309782454597,0.0,7.6169163625788086
TEX264,6.841721581128462,5.292781749227846,8.489847960439297,0.0,7.017921907997263,0.0,7.406842754655301,0.0,9.000281748861532
TNRC6B,8.311975314461156,7.9271853578263665,8.183387261248875,0.0,7.50303064564116,0.0,8.140574177709901,0.0,7.928962440835979
PPFIBP1,7.708049251702217,7.197708157955851,7.8929980930550725,0.0,7.576673292516575,0.0,7.880195728943098,0.0,8.155830171556525
RABGEF1,7.516487980909974,7.933100474931368,7.859224161978204,0.0,8.330916878114618,0.0,7.627898615871748,0.0,7.909893083770042
GSK3B,8.475328122622424,8.497851836951117,8.094869432718697,0.0,7.934870291192027,0.0,7.834154981401319,0.0,7.254556251909489
ZFAND2B,8.477353526634559,7.7475216725404215,8.324630615267186,0.0,7.59618975614441,0.0,7.7374163659370625,0.0,7.466790237803096
UBXN6,7.163901213814542,6.937815168803419,7.90508609876177,0.0,7.59618975614441,0.0,7.390598905552461,0.0,7.990387651802744
BAP1,8.06716542701711,8.224966365000274,8.068240861312821,0.0,8.187846909439575,0.0,7.945443836377912,0.0,7.9014703198242655
BRAT1,7.359310316890443,6.04220656012069,8.001126665454285,0.0,6.993221467368938,0.0,8.410663341077646,0.0,8.749869427396844
DMWD,8.26725487215199,8.463115619892362,8.425006041484934,0.0,8.527867927358246,0.0,6.318316841334983,0.0,6.9140860970127225
KAT8,8.215775653020282,8.12825215227739,7.588714635582264,0.0,7.466790237803096,0.0,8.403012023574997,0.0,7.615445725304786
ASXL1,7.954196310386875,7.662490363913776,7.717676423066396,0.0,7.714245517666122,0.0,7.8067107179652355,0.0,8.04220656012069
PCNX3,8.693138438342928,8.339850002884624,7.8561142339774594,0.0,7.586464525886388,0.0,8.58796498888268,0.0,7.727920454563199
PRDM10,8.75722331053453,8.410239330776022,8.265380633446183,0.0,8.020146573111777,0.0,6.9342805936400245,0.0,6.309248960816616
TIMM8A,7.970968660521811,7.704595347632403,8.069852511125804,0.0,7.777419715515831,0.0,7.476543706214256,0.0,7.536830005048058
HBS1L,7.988116584760143,6.993221467368938,7.965784284662087,0.0,7.002252451731379,0.0,7.888134388352869,0.0,7.813139850890455
WIPI2,7.4741115139424075,7.90388184573618,7.522777669524576,0.0,7.814422246566793,0.0,7.632995197142958,0.0,7.731997786643742
SMCHD1,8.003939485688056,7.90508609876177,7.537606691495291,0.0,7.567575868524113,0.0,8.632268215499513,0.0,8.050936965225226
PIK3R4,7.688600010999123,7.989252565165993,7.5054146093467535,0.0,7.5109619192773796,0.0,7.9372266739794775,0.0,7.692092375427572
USO1,3.9541963103868754,5.292781749227846,8.008988783227254,0.0,8.23218105768664,0.0,5.300123724569014,0.0,8.35843142862635
FXR1,7.441284271927038,8.268191079219813,7.712870867689905,0.0,8.206037546246591,0.0,6.7374163659370625,0.0,7.335390354693925
SART3,7.60584986719498,8.266786540694902,7.4830095771645455,0.0,8.36150519794804,0.0,7.525129251203973,0.0,7.608809242675524
TMEM115,8.474517164174488,8.463115619892362,8.050392859979898,0.0,7.840463233869542,0.0,7.9092930858238235,0.0,7.094869432718697
TBC1D13,7.067165427017112,7.2162608371650565,7.7865963618908065,0.0,7.853621455748828,0.0,7.2006534363674675,0.0,7.839203788096944
SHOX2,4.095924419998536,4.523561956057013,3.364572432295856,3.817623257511431,3.6322682154995127,3.776103988073164,4.776103988073165,3.7548875021634687,4.185866545311334
PPP1R12B,8.477353526634559,7.986979709176577,8.552669097514272,0.0,7.988116584760143,0.0,7.532161084983212,0.0,7.4684204018645515
WDTC1,5.765534746362977,6.719731056749852,7.255500733148386,0.0,8.500642736062806,0.0,6.110613805500896,0.0,7.869131119644294
ELF4,7.896029602976752,7.678071905112637,7.714932351785683,0.0,7.719731056749852,0.0,7.688600010999123,0.0,7.473299871141315
GCN1,7.3706874068072175,7.969818185946576,7.139551352398794,0.0,7.832890014164741,0.0,7.502235114856796,0.0,7.350497247084133
KHDC4,6.8740592031411465,7.656067273725599,7.066089190457772,0.0,7.78135971352466,0.0,7.92184093707449,0.0,8.310612781659529
OSBPL9,7.4741115139424075,8.558803340254302,7.845490050944375,0.0,8.637711669476824,0.0,7.49105137636412,0.0,7.750874439656846
COPA,7.271463027904375,7.309248960816616,7.680886920719692,0.0,7.876516946564999,0.0,7.1199786096548765,0.0,7.692092375427572
CWF19L2,8.2635039567056,7.951284714966972,8.40981519582048,0.0,8.199672344836364,0.0,6.94251450533924,0.0,7.377644358399907
PER2,8.698357405957285,8.326429487122303,8.075746538060905,0.0,7.7251958172266635,0.0,8.13493964349298,0.0,7.490249210627085
CDS2,7.3083390301394076,6.993221467368938,7.647458426454921,0.0,7.195741293246449,0.0,8.030667136246942,0.0,8.367633159398164
PPP1R3D,5.623515741490549,4.24031432933371,8.83035674741922,0.0,8.074676686294497,0.0,4.689299160535892,0.0,8.061236165747747
PDCD6IP,8.167418145831737,8.38629363515099,7.749534267669262,0.0,7.820817181864166,0.0,7.398316163400203,0.0,7.00337736020232
GPBP1,7.107478646626618,8.05636676102453,6.937815168803419,0.0,8.047669251391314,0.0,8.11790278909403,0.0,8.085870755334613
TRAF7,8.541871008841488,6.989820220117596,8.255972741999608,0.0,7.008988783227255,0.0,7.760220946466509,0.0,7.742814669862893
ANK2,5.635173946674924,7.588714635582264,6.83035674741922,0.0,8.310158317947819,0.0,7.787902559391432,0.0,8.387586565819353
GMNN,7.941341105485299,7.422905742612183,7.7374163659370625,0.0,7.208478242211705,0.0,7.890568290306586,0.0,7.6858000197448915
RTEL1,7.9721182183841375,7.816983623255381,7.742814669862893,0.0,7.539158811108031,0.0,7.7251958172266635,0.0,7.434628227636725
KAT6B,8.109569509370688,7.780047576061869,7.463524373271181,0.0,7.19377174339668,0.0,8.482606308107863,0.0,7.823367240046235
JOSD1,9.320574933893157,8.15025502130218,8.843921051289035,0.0,7.642412772905056,0.0,6.102238193930738,0.0,6.283551423174307
ITGB3BP,7.442943495848728,7.166916251569974,7.140574177709902,0.0,6.865423978313134,0.0,8.820178962415188,0.0,8.347842793638156
AQR,4.095924419998536,4.412781525338476,3.0,4.078951341394822,4.035623909730721,3.8972404255747994,3.9818526532897405,3.232660756790275,3.84799690655495
LRRC8A,7.447909748742077,7.290018846932618,7.586464525886388,0.0,7.3110671022555955,0.0,8.375908263075013,0.0,8.1261882105221
BABAM1,5.03121873061072,4.77082904603249,7.692092375427572,0.0,7.788555214928864,0.0,6.095924419998536,0.0,8.585338153643702
RPUSD1,8.261154672615572,8.530991490236632,7.349612971824522,0.0,7.679480099505446,0.0,7.92955431573285,0.0,6.948367231584678
TRAPPC10,7.165911938935689,7.63734941083314,7.608809242675524,0.0,7.634448062362308,0.0,7.30560578958543,0.0,7.585713708778164
PSMD1,6.699051844016849,8.338959175415203,6.157852169141737,0.0,7.5109619192773796,0.0,9.27029532647204,0.0,8.411934624791181
NRBF2,7.928962440835979,7.361066488794321,8.286788759133211,0.0,7.619119511453218,0.0,6.536052900240209,0.0,7.156841524588401
SOS1,5.465974464504069,5.475733430966398,8.431706523966024,0.0,8.230741002626909,0.0,4.921245888585589,0.0,7.5530532527664125
UHRF1BP1,7.988116584760143,6.920055054806967,7.9277779620823425,0.0,6.948367231584678,0.0,7.660352509670921,0.0,7.638797899951696
CMTR1,6.9354597478052895,7.857359009758642,7.4212232992251375,0.0,8.324180546618742,0.0,7.550746785383243,0.0,8.047123912114026
LRRC42,7.4797802640291,8.28123458464702,7.297374860528325,0.0,7.952450058359001,0.0,7.508587112089476,0.0,7.1199786096548765
